r,xi0_mean,xi0_std,xi2_mean,xi2_std
22.100566139579858,0.18132696819210684,0.0009567473601796944,-0.11088496260812568,0.002162079689372556
26.08894921075635,0.12378582565817553,0.000740937091530649,-0.08749888444121055,0.0022640977306750167
30.079754402622953,0.08728765084138912,0.0006393432146212365,-0.06995494723560121,0.0020044270447151973
34.07210258471081,0.06319834003999303,0.0007075197438414032,-0.05670749326960754,0.0014862797494028567
38.06587056501631,0.04651377782352463,0.000678165069772318,-0.04673574627395089,0.0013198744734909107
42.060408818678816,0.03475811998291406,0.00064393933295887,-0.03926143230425774,0.0011453628205213844
46.055572865830946,0.026320831052692985,0.0006032395894786059,-0.033080679045196466,0.001118485714418965
50.051702630100756,0.02010584508326565,0.0006245860139973597,-0.028168340927507245,0.0009941724707315854
54.04819700405836,0.015505017355462386,0.0005838070920963642,-0.024303831218506707,0.0011076534364626747
58.04504864664386,0.011942058553092307,0.00055453731506765,-0.02093724885137008,0.00108905124200746
62.04225468045872,0.009251236892032213,0.0005535473194011158,-0.018371061996062664,0.0010586696200401548
66.03976339732961,0.0070697462101131136,0.000580290527899461,-0.016078243855228127,0.0011134098570930006
70.0376780961396,0.005339878896892083,0.0005402556394015785,-0.014118839943632397,0.000991888110708565
74.03566955326802,0.004039409880054314,0.00048379614778714086,-0.01251373818549871,0.0009701943606965805
78.03396174198272,0.003100955399311687,0.0004668923280034461,-0.010946951303454357,0.0009810621252317952
82.03237549281263,0.0025717969298014887,0.0004305209642799393,-0.009441971810358442,0.0008620005720743826
86.03112213679276,0.002497594955852804,0.00037804044929703616,-0.008261307965672881,0.0007416634973875752
90.02980220502901,0.002771529842231501,0.0003621398128367427,-0.0073310325714710314,0.0006832464647110138
94.02846005392558,0.003235157916089308,0.00034541955700699675,-0.0066211131311951265,0.0006473474237743312
98.02721796135282,0.003541151634758305,0.00033775037813446655,-0.0061950949424244665,0.000671008551653342
102.0259241846772,0.0034244314851965317,0.00035228539237618035,-0.005680278938323098,0.0006242452916023333
106.02482546351914,0.0029168943139559187,0.0003291470185762987,-0.005166574542081701,0.0006007160268590549
110.02398346836344,0.002149041796232013,0.000300526426904779,-0.0046830158474780136,0.0006155374613929359
114.02312073224657,0.0013317883067118918,0.0002958308295353048,-0.004312527528077633,0.0005960542067166093
118.02235643999707,0.0005862027385698796,0.00029817051887232195,-0.0040852018515479685,0.0005450524719774924
122.02167240164887,2.5202246251689155e-05,0.00030135802343054076,-0.003893639588649181,0.0005606771252819549
126.02106479632397,-0.00035692366580110136,0.0002802596529113213,-0.0037249242199797953,0.0006231492915154823
130.02042594277958,-0.000593529016917099,0.00026545553259399636,-0.0035207274045056204,0.0006127382246253347
134.01985285981687,-0.000736214584208154,0.00025311797260904454,-0.003325561653568664,0.0005886428076290074
138.01935136471255,-0.0008111609070010267,0.00022302862909295105,-0.0031566430613834268,0.0006041617466401792
142.0188275785988,-0.000829300201612837,0.00019146922801406866,-0.0029418105278467502,0.0006220672950911138
146.01827756427107,-0.0008360221097382461,0.00017809527530468437,-0.002782642830889301,0.0006341373822257557
150.0177816819145,-0.0008264126817196857,0.00020714506914770516,-0.0026009345580054765,0.0006248856507278866
154.0172461632119,-0.0007901299230655848,0.0002197874145894353,-0.002440362095266007,0.0006075321465700597
158.01689768051523,-0.0007590091613231692,0.0002091023055637108,-0.0022508568267988137,0.0005501712946056619
162.01643542664598,-0.0007235201831600954,0.0002022004288902012,-0.002055542634146924,0.00047912856774917184
166.01606496414234,-0.0006814570238899255,0.00020919215057920983,-0.0018680930491465069,0.00046007535847200507
170.01567314009878,-0.0006382739588806671,0.00020578057144760245,-0.001680545840848007,0.00044710985705326435
174.01531759059318,-0.000611706124215059,0.00018909740932523234,-0.0015153442549323713,0.0004388088427400753
178.0150308236816,-0.0005709727720535466,0.00017951112187994376,-0.001388907184672669,0.00043808192485975854
182.0146467522531,-0.0005246628315669217,0.00016921055257433393,-0.0012993486830249826,0.00044662267346221745
186.014293844431,-0.000500112876309513,0.0001690424788942473,-0.001193484925755303,0.0004418918996321909
190.01406524982286,-0.0004795147676908506,0.00017927892471072894,-0.0011488649796739137,0.00048545328548189393
194.01377074189324,-0.0004360404851806709,0.00018405883300176914,-0.0010840919891412066,0.0005022406928606591
198.01348404402452,-0.0004041276354087652,0.00018436499029482584,-0.000966444207729215,0.000493224629946309
